BOX, DISTRICT, LAT, LONG
5162,11,-71.13616561460606,42.35079166885086
5173,11,-71.1408436168168,42.34413466774999
2684,12,-71.12830860801057,42.27125465445045
3872,10,-71.14220461216831,42.25369065030021
3612,12,-71.08969259675753,42.29753766074682
361,12,-71.08694959637906,42.29822766050231
3726,12,-71.11910660575614,42.27260765479499
3614,12,-71.09225659754883,42.29594966025907
3518,8,-71.08658559578677,42.29083165856267
2449,9,-71.10126960242901,42.31826966403167
2274,9,-71.10041060166209,42.31944266402208
254,9,-71.10685260353411,42.31043966253106
244,9,-71.10515360285453,42.31357266320554
2911,10,-71.14842261613364,42.284361655751766
2914,10,-71.15004661626678,42.28300865541649
2497,9,-71.1305656106906,42.30272265990398
2519,9,-71.11888060717727,42.30414866083568
3152,7,-71.06193158762949,42.30169166260797
1534,4,-71.07072759424749,42.35192367164272
4183,3,-71.0748405975298,42.387236678445966
5117,11,-71.12277861161314,42.35405267047094
2414,9,-71.1039436028239,42.32127266491861
6242,1,-71.00652557525194,42.38816468034632
3227,8,-71.05541658549161,42.28830565957069
3291,8,-71.05894258740723,42.28718765981847
3235,8,-71.05218958446824,42.28917565975185
3442,8,-71.06671158907946,42.28517065895535
3381,8,-71.07752859303986,42.29597566123177
5262,11,-71.13450461641841,42.360525670898085
5488,11,-71.17033562704022,42.35247466894844
1437,4,-71.05660458864213,42.35043967176168
1413,3,-71.0535305886259,42.35367367185589
1295,3,-71.0516015883316,42.35877167344045
1294,3,-71.05130258735684,42.35786067387329
1866,7,-71.05661658782351,42.31116866437486
3813,10,-71.12593360736017,42.26036665254314
4138,3,-71.06414159369254,42.375319676262464
3812,10,-71.1256346066371,42.26324765244026
7213,6,-71.05395858784239,42.340823669637366
3593,8,-71.09238159642285,42.27122265505154
3591,8,-71.09200859681674,42.27407965569694
3451,8,-71.06885158960392,42.28380065835256
2871,10,-71.16947462265854,42.28348665564229
2956,10,-71.16424961983674,42.27252565386832
2872,10,-71.17075362314051,42.28608865517815
287,10,-71.16864562220185,42.28139565500676
2875,10,-71.17286262323927,42.289856655716925
415,3,-71.06259359327242,42.377646676369295
4152,3,-71.06524759358508,42.37886167640288
2681,12,-71.13013460981972,42.270015653714665
268,12,-71.13067560898945,42.271989654045356
2318,5,-71.10034760293793,42.350338670417045
6262,1,-71.00476757443083,42.38434067934533
6264,1,-71.00149157259335,42.38344067971194
1433,4,-71.0602905916881,42.351256671935616
1436,4,-71.05856959022856,42.35091567193774
2323,5,-71.1033506047211,42.347160668953336
1385,3,-71.07204059414367,42.35556667214224
1533,4,-71.07486159597408,42.35483467216476
1376,3,-71.069369593255,42.356160672214344
1578,4,-71.07691059612772,42.3542156724553
1575,4,-71.07915259765498,42.35362167132981
1579,4,-71.08122059829941,42.35306567133418
1576,4,-71.08349959853479,42.35247167082064
1585,4,-71.08699259951541,42.35153367112361
1375,3,-71.06757959331843,42.35656467267303
1371,3,-71.06267959165365,42.35792967294658
2312,5,-71.09759260295716,42.34879167049426
232,5,-71.10497060420359,42.346624669652805
2324,5,-71.10605460517803,42.346293669536365
1588,5,-71.09167060052046,42.350185670077416
1583,5,-71.08950360062505,42.3509046703043
3761,12,-71.11269060228337,42.255580651414576
3762,12,-71.11522760358454,42.25417265149161
537, ,-71.1670366244544,42.333472665491776
5346,11,-71.15067061911739,42.336272665781486
3293,8,-71.05853558697228,42.28513565903264
2785,10,-71.14163461271326,42.28129165505002
